branch_row,from_bus,to_bus,from_base_kv,status,rate_a_mva,pf_mw,qf_mvar,pt_mw,qt_mvar,s_from_mva,s_to_mva,s_max_mva,loading_pct,p_loss_mw,q_net_mvar,tap_ratio
140,96,99,230,1,235.52,3.47427395260842,-2.58231963221042,-3.47418657890868,2.586529343457,4.32885136966756,4.33129385168373,4.33129385168373,1.83903441392822,8.73736997393237e-05,0.00420971124657887,1
141,96,100,230,1,0,2.79001700503038,0.450072765712426,-2.79000000000479,-0.450000000021554,2.82608569983196,2.82605732426753,2.82608569983196,NaN,1.70050255841048e-05,7.2765690872223e-05,1
142,96,1019,230,1,468.16,-6.26429095763257,2.1322468665204,6.26587874784634,-7.765282472164,6.61723642479723,9.97801825791123,9.97801825791123,2.13132652467345,0.00158779021376709,-5.6330356056436,1
143,97,99,115,1,135.52,-3.47410137021821,2.59063405162205,3.47418657890592,-2.58652934345888,4.3336780129557,4.33129385168264,4.3336780129557,3.19781435430616,8.52086877105585e-05,0.00410470816317243,1
144,97,103,115,1,159.68,3.47410137021773,-2.59063405162171,-3.47331632497251,2.13077224845835,4.33367801295512,4.07481492440096,4.33367801295512,2.71397671151999,0.00078504524521561,-0.459861803163357,1
145,98,99,13.8,1,100,0,0,0,0,0,0,0,0,0,0,1
146,101,102,115,1,0,1.66000522671732,0.350026677701349,-1.65999999997436,-0.350000000026906,1.69650700789341,1.69649638960232,1.69650700789341,NaN,5.2267429537789e-06,2.66776744421993e-05,1
147,101,129,115,1,143.37,4.07917512662759,-0.810966064639615,-4.07717056052218,-0.487194253521474,4.15900657269189,4.10617559539934,4.15900657269189,2.90089040433277,0.00200456610541178,-1.29816031816109,1
148,101,1198,115,1,156.56,-5.73918035336957,0.46093938696551,5.7412282029396,-3.2296296931516,5.75766065750314,6.58727631370626,6.58727631370626,4.20750914263302,0.00204784957002602,-2.76869030618609,1
149,129,103,115,1,148.16,-1.8128919164243,0.0378170118397478,1.81331632497484,-2.36077224845894,1.81328630586045,2.97680394106063,2.97680394106063,2.00918192566187,0.000424408550542932,-2.32295523661919,1
150,104,113,115,1,169.47,12.2375650873164,-3.33479110639159,-12.2288209914961,2.46052731365749,12.6838019138417,12.4739030581174,12.6838019138417,7.4843936471598,0.00874409582035618,-0.8742637927341,1
151,896,104,115,1,199.5,15.5612738197414,-4.66321626991074,-15.5517440114064,3.68571929067273,16.2449631847206,15.9825301027701,16.2449631847206,8.14283868908301,0.00952980833494088,-0.97749697923801,1
152,105,121,115,1,179.75,-8.35817823388196,-1.73245837444228,8.36636738844648,-0.618777802756518,8.5358394671241,8.38921863153208,8.5358394671241,4.74872849353218,0.00818915456451563,-2.3512361771988,1
153,552,105,115,1,171.17,-6.56198574610401,-2.61515234579386,6.56817823388181,0.892458374442599,7.06389968245468,6.62853281368898,7.06389968245468,4.12683278755312,0.00619248777780346,-1.72269397135126,1
154,106,107,115,1,0,-2.08999999998332,-0.319999999987813,2.09001017079985,0.320037305355009,2.11435569380426,2.11437139378722,2.11437139378722,NaN,1.01708165289871e-05,3.73053671962054e-05,1
155,108,124,115,1,141.59,-0.93044811032397,-7.06694996416758,0.935349928391038,5.94316508596114,7.1279390767636,6.01631870229035,7.1279390767636,5.03421080356212,0.0049018180670678,-1.12378487820644,1
156,109,110,115,1,0,-1.74999999997899,-0.290000000006953,1.750005866773,0.290030284614938,1.77386583481685,1.77387657398528,1.77387657398528,NaN,5.86679401348711e-06,3.02846079856534e-05,1
157,110,896,115,1,154.52,7.90860916778717,-10.7582443642542,-7.82128080454068,6.04167117441948,13.352375098454,9.88302706680943,13.352375098454,8.64119537823843,0.0873283632464892,-4.71657318983475,1
158,112,119,115,1,131.24,0.789830093775995,10.9622262744179,-0.757254773894686,-14.930031451207,10.9906431326184,14.9492231880663,14.9492231880663,11.3907522005991,0.0325753198813089,-3.96780517678914,1
159,114,113,115,1,158.2,-5.77155326442131,-0.510207393230794,5.77222599343619,0.275063565943549,5.79406063725256,5.77877607150597,5.79406063725256,3.66249092114574,0.000672729014880247,-0.235143827287244,1
160,113,1018,115,1,156.5,0.126594998067646,-4.09559087960294,-0.126058601813808,3.10099063524344,4.09754694257705,3.10355178641484,4.09754694257705,2.61824085787671,0.000536396253838001,-0.994600244359503,1
161,115,114,115,1,146.46,0.868662192589225,1.54517685934296,-0.868446735581797,-2.17979260677128,1.77260980801836,2.34642185914584,2.34642185914584,1.60209057704891,0.000215457007428199,-0.634615747428321,1
162,115,116,115,1,0,5.59006010417265,1.58030750991964,-5.58999999997005,-1.58000000004584,5.80914312047579,5.80900163537677,5.80914312047579,NaN,6.01042026060483e-05,0.000307509873800571,1
163,1018,115,115,1,174.53,6.45928405618612,3.0423963711645,-6.45872229679538,-3.12548436921263,7.13992480336979,7.17521750536625,7.17521750536625,4.11116570524623,0.000561759390740768,-0.0830879980481294,1
164,119,120,115,1,0,1.27000336949265,0.330017120694039,-1.26999999999306,-0.329999999993458,1.31218133597223,1.31217376897195,1.31218133597223,NaN,3.3694995824618e-06,1.71207005814633e-05,1
165,121,122,115,1,0,1.94000967256589,0.750042155162127,-1.93999999997607,-0.749999999994562,2.0799521062201,2.07992788334091,2.0799521062201,NaN,9.67258981798835e-06,4.21551675642284e-05,1
166,121,530,115,1,189.86,-10.3063770610369,-0.131264352411332,10.3203504079556,-2.61512336993895,10.3072129334016,10.6465253854481,10.6465253854481,5.60756630435483,0.0139733469187231,-2.74638772235029,1
167,123,124,115,1,0,-1.39999999998064,-0.390000000010381,1.40000463227352,0.39001856375125,1.45330657466134,1.45331601878528,1.45331601878528,NaN,4.63229287972489e-06,1.85637408690598e-05,1
168,126,125,115,1,144.4,2.36062136887835,4.96101612489999,-2.3597811561306,-5.59424454317869,5.49401622119219,6.07158456366323,6.07158456366323,4.20469845129033,0.000840212747757807,-0.6332284182787,1
169,126,127,115,1,0,1.72000703557713,0.340026621744731,-1.72000000001613,-0.340000000006575,1.75329470025149,1.75328263553254,1.75329470025149,NaN,7.0355610035655e-06,2.66217381564848e-05,1
170,128,126,115,1,157.97,4.08341107476132,4.38361441867716,-4.08062840443766,-5.30104274663983,5.99085314267657,6.68973709325009,6.68973709325009,4.23481489729068,0.0027826703236622,-0.917428327962665,1
171,130,132,115,1,177.29,-16.2423007498396,3.1905611764398,16.2600174060898,-3.78920366475848,16.5527041376581,16.6956949678462,16.6956949678462,9.41716677074068,0.01771665625024,-0.598642488318679,1
172,134,130,115,1,170.18,-13.2364975922361,3.68120799136926,13.2423007498434,-3.95056117644099,13.7388558761271,13.8190253910363,13.8190253910363,8.12024056354231,0.00580315760732475,-0.269353185071727,1
173,132,131,115,1,243.97,-30.9376429723691,5.1167927437476,30.9476952404154,-4.57121312738635,31.3579227734914,31.283475352806,31.3579227734914,12.8531880040543,0.0100522680462269,0.545579616361246,1
174,131,133,230,1,0,-30.947695240406,4.57121312737214,30.9496478392352,-4.56053711247772,31.2834753527946,31.2838488700952,31.2838488700952,NaN,0.00195259882912424,0.0106760148944103,1
175,132,452,115,1,166.07,9.51762556627684,-2.13758907898805,-9.51055892825355,1.47579253637493,9.75471596154678,9.62438022618617,9.75471596154678,5.873857988527,0.00706663802329111,-0.661796542613128,1
176,133,445,230,1,551.18,-30.9496478392446,4.56053711249128,30.9834912634663,-11.806100876,31.2838488701065,33.1566094281002,33.1566094281002,6.01556831309195,0.0338434242217751,-7.24556376350873,1
177,168,134,115,1,164.13,-10.2620623195765,3.26520320161995,10.2664975922344,-4.04120799136715,10.7690052929108,11.0332377315476,11.0332377315476,6.72225536559288,0.00443527265793087,-0.776004789747204,1
178,135,136,115,1,145.7,-3.27662861251749,5.39862539079532,3.27853018269541,-6.62461984224152,6.31517625838806,7.39150513854011,7.39150513854011,5.07309892830481,0.00190157017792236,-1.2259944514462,1
179,135,137,115,1,146.21,-1.91013406447597,-6.75134787473824,1.91147778690073,5.93064457632235,7.01636018673529,6.23107474040206,7.01636018673529,4.79882373759339,0.00134372242476211,-0.820703298415895,1
180,135,625,115,1,125.65,-3.58323732300569,-2.47727751605583,3.58388945014849,2.18065527508718,4.35620174056904,4.19517830606176,4.35620174056904,3.46693333909195,0.00065212714280527,-0.296622240968645,1
181,136,626,115,1,172.26,-12.0485301826957,1.51461984224026,12.0540120849142,-2.28111334045216,12.1433583834883,12.2679535952516,12.2679535952516,7.12176570025056,0.00548190221854306,-0.7664934982119,1
182,1097,137,115,1,172.62,10.6833473837666,9.1844670463985,-10.6814777868966,-9.30064457632205,14.0885892213739,14.1631902213814,14.1631902213814,8.20483734293906,0.00186959687002641,-0.116177529923549,1
183,138,608,115,1,114.21,-0.332648632509139,-2.56191035354281,0.332834790260312,0.921528411258859,2.58341629868282,0.979792636410839,2.58341629868282,2.26198782828371,0.000186157751173532,-1.64038194228395,1
184,138,615,115,1,164.9,-8.74735136749068,-0.338089646456514,8.75113347953648,-0.245994702186347,8.7538825989033,8.75459025712614,8.75459025712614,5.3090298709073,0.00378211204580126,-0.58408434864286,1
185,139,174,115,1,135.44,2.03362803273043,1.00929947671253,-2.03341957833227,-1.19569720951959,2.27031460577586,2.35891648822037,2.35891648822037,1.74166899602803,0.000208454398157976,-0.186397732807062,1
186,139,208,115,1,160.53,-7.2136280327342,-2.38929947671362,7.21449494337526,2.10730979109867,7.59902502851995,7.51596246954757,7.59902502851995,4.73371022769573,0.000866910641062368,-0.281989685614946,1
187,140,175,115,1,174.91,-12.8865921624883,8.59669674882204,12.8924628011073,-8.94903009530811,15.4908828848943,15.6939713496828,15.6939713496828,8.97259810741686,0.00587063861897974,-0.352333346486073,1
188,140,184,115,1,163.55,7.70659216248613,-9.81669674882039,-7.70340827814829,9.42332487034954,12.4803484653752,12.171341368641,12.4803484653752,7.63090704088977,0.00318388433784023,-0.393371878470848,1
189,142,141,115,1,195.24,-24.1518761740642,0.080115039813769,24.168756470745,-1.07880412160128,24.15200904991,24.1928214079086,24.1928214079086,12.3913242203998,0.0168802966808137,-0.998689081787514,1
190,141,191,115,1,198.9,-26.3687564707458,0.968804121601273,26.3842413881136,-1.63037180118532,26.3865476946025,26.4345664960927,26.4345664960927,13.2903803399159,0.0154849173677043,-0.661567679584048,1
191,142,160,115,1,191.74,21.9518761740645,-0.400115039814712,-21.9369160367049,-0.785384855757602,21.9555223032054,21.9509706977412,21.9555223032054,11.4506739872772,0.0149601373596617,-1.18549989557231,1
192,143,144,115,1,0,3.36002306416365,0.88011186674792,-3.36000000000525,-0.880000000008608,3.47337759100594,3.47332693538205,3.47337759100594,NaN,2.30641584040292e-05,0.000111866739312294,1
193,143,145,115,1,159.93,-8.11444691814014,-1.16018389192426,8.11591682053651,0.982168055046151,8.196967454516,8.17513057548445,8.196967454516,5.12534699838429,0.00146990239637468,-0.178015836878106,1
194,147,143,115,1,147.36,-4.75366626006244,-0.872877965001155,4.75442385398418,0.280072025182381,4.83314171671394,4.76266590499728,4.83314171671394,3.27981929744431,0.000757593921742128,-0.592805939818774,1
195,145,173,115,1,168.09,-11.4759168205413,7.53145680569746,11.4843877214214,-7.86102498918707,13.7265985767804,13.9171432131942,13.9171432131942,8.27957832898697,0.00847090088006652,-0.329568183489612,1
196,148,146,115,1,119.14,-2.69857689865151,1.76436435449005,2.69875281293352,-1.99965951838948,3.22417413508183,3.35885470581897,3.35885470581897,2.81925021472131,0.000175914282013689,-0.235295163899428,1
197,229,146,115,1,158.35,9.63527304543914,-2.08219284710823,-9.6287528129325,1.29965951839017,9.85768805109569,9.71606893739941,9.85768805109569,6.22525295301275,0.00652023250664513,-0.782533328718057,1
198,147,160,115,1,139.19,-1.67633373993835,-2.93712203499904,1.67641794170601,-1.41579081811191,3.38183096208734,2.19427453977933,3.38183096208734,2.42965080974736,8.4201767664549e-05,-4.35291285311095,1
199,148,182,115,1,167.98,-7.0914231013463,-5.85436435448858,7.09475208785996,5.18492915229922,9.19575247586702,8.78743406817687,9.19575247586702,5.47431389205085,0.00332898651366076,-0.669435202189364,1
200,149,150,115,1,166.37,-9.03180179166764,1.73566868065486,9.03399930195078,-2.8102695717007,9.19706417140693,9.4610125490496,9.4610125490496,5.68672990866718,0.00219751028313731,-1.07460089104584,1
201,149,163,115,1,152.36,4.29180179166181,-2.92566868065471,-4.28906489457288,1.20101088533053,5.19414091528863,4.45404364780363,5.19414091528863,3.40912373017106,0.00273689708893254,-1.72465779532419,1
202,150,231,115,1,175.56,-13.6339993019452,1.44026957169957,13.6420039725793,-1.85128349142242,13.7098619031924,13.7670448155543,13.7670448155543,7.84178902685939,0.00800467063403687,-0.411013919722848,1
203,151,152,115,1,0,5.55006692201568,1.49032609278026,-5.549999999989,-1.48999999999569,5.74667857998638,5.74652938736635,5.74667857998638,NaN,6.69220266855675e-05,0.000326092784571408,1
204,151,162,115,1,200.45,-35.7634430678175,1.10558087487951,35.8332502773635,-3.93874753217782,35.7805277928641,36.0490715215025,36.0490715215025,17.9840715996521,0.0698072095459707,-2.83316665729831,1
205,163,151,115,1,130.39,1.55904576433905,-1.74109582928699,-1.55875398786192,0.810155844036343,2.33710042190405,1.75672037794911,2.33710042190405,1.79239237817628,0.000291776477137962,-0.930939985250651,1
206,151,175,115,1,195.31,31.7721301336481,-3.40606281169974,-31.739284274894,-2.54984757494756,31.9541783982426,31.8415434446573,31.9541783982426,16.3607487574843,0.0328458587541469,-5.95591038664729,1
207,153,154,115,1,0,-7.07999999998872,-2.03000000000228,7.08014616966039,2.03051663418662,7.36527664109431,7.36555955684734,7.36555955684734,NaN,0.00014616967166603,0.000516634184339004,1
208,154,156,115,1,158.05,5.66422254499222,-0.761444560351534,-5.6630554053702,0.359062357683568,5.71517408813477,5.67442704605477,5.71517408813477,3.61605446892425,0.00116713962202297,-0.402382202667966,1
209,158,154,115,1,175.29,12.7486758306006,0.797946761509587,-12.7443687146663,-1.26907207383384,12.7736233883712,12.8073993403793,12.8073993403793,7.30640615002529,0.00430711593435795,-0.47112531232425,1
210,155,222,115,1,135.48,-1.18821459132869,-11.4354921442063,1.19355457179372,11.1888254883008,11.4970576451217,11.2523059113898,11.4970576451217,8.48616596185538,0.00533998046502449,-0.246666655905553,1
211,226,155,115,1,153.67,5.89234686403104,1.72870231180608,-5.89178540867305,-2.58741828271707,6.14069729337802,6.43489461231427,6.43489461231427,4.18747615820542,0.00056145535799601,-0.85871597091099,1
212,156,157,115,1,0,7.08013283248134,0.960566910077862,-7.07999999999243,-0.95999999999128,7.14499613116177,7.14478831036134,7.14499613116177,NaN,0.000132832488906054,0.000566910086582273,1
213,156,764,115,1,121.32,-1.41707742711584,-1.31962926777007,1.41722115291783,0.447384982825452,1.93637027419773,1.48615918364604,1.93637027419773,1.5960849605982,0.000143725801987848,-0.872244284944616,1
214,218,158,115,1,192.42,19.8388047995357,1.80387889994332,-19.8286758306,-1.98794676150948,19.9206464493434,19.9280786209212,19.9280786209212,10.3565526561278,0.0101289689356925,-0.184067861566162,1
215,194,159,230,1,532.67,-18.7327551273071,-1.9805428258139,18.7357105844407,-3.692386115764,18.8371617964207,19.0960877231911,19.0960877231911,3.58497526107929,0.0029554571335666,-5.6729289415779,1
216,234,159,230,1,579.86,44.7998115913485,-17.7238307417969,-44.7609509926945,13.3841052255437,48.1783903299414,46.7191289137418,48.1783903299414,8.30862455246807,0.0388605986539972,-4.33972551625316,1
217,159,849,230,1,632.58,-67.5748573239165,-4.28012932839747,67.662142876664,-1.39997264990714,67.7102713730751,67.676624487947,67.7102713730751,10.703827400973,0.0872855527475025,-5.68010197830461,1
218,159,1152,230,1,647.34,85.0400977321707,-6.40158978138285,-84.9282589659764,-6.48030213495413,85.2807045821401,85.1751342044863,85.2807045821401,13.1740205428585,0.111838766194282,-12.881891916337,1
219,160,222,115,1,175.07,15.9804980949999,1.47117567386937,-15.9721953438914,-5.10306324193633,16.0480739413701,16.7675960875323,16.7675960875323,9.57765241762284,0.00830275110848255,-3.63188756806696,1
220,162,161,115,1,161.29,-10.4119827110481,1.19587675541478,10.4239957725337,-1.666797422001,10.4804343988838,10.5564151828066,10.5564151828066,6.54499050332111,0.0120130614855896,-0.470920666586221,1
221,161,619,115,1,166.9,-12.6539957725334,1.58679742200005,12.66061276724,-1.83188077300636,12.7530990378715,12.7924549171968,12.7924549171968,7.66474231108255,0.00661699470667898,-0.245083351006314,1
222,162,1097,115,1,193.56,-27.6512675663172,2.35287077676267,27.6871284237468,-3.06072117500612,27.7511909459074,27.8557910400006,27.8557910400006,14.3912952262867,0.0358608574295616,-0.707850398243451,1
223,163,164,115,1,0,2.73001913025982,0.540084943947204,-2.7300000000242,-0.539999999990541,2.78292942746722,2.78289417695354,2.78292942746722,NaN,1.91302356178369e-05,8.49439566628085e-05,1
224,165,166,115,1,199.27,-28.1473266070069,2.41013762382651,28.1795596384084,-3.244848386883,28.2503231572189,28.365764972383,28.365764972383,14.2348396509174,0.0322330314015247,-0.834710763056487,1
225,452,165,115,1,158.49,7.01055892825573,-1.75579253637527,-7.00827118009289,-0.0548833831314238,7.22708405356802,7.00848607899484,7.22708405356802,4.55996217652093,0.00228774816283828,-1.81067591950669,1
226,165,460,115,1,215.57,33.3655977870951,-2.72525424069408,-33.3437903693352,1.83007114717968,33.4767102082422,33.3939742558131,33.4767102082422,15.5293919414771,0.0218074177599661,-0.895183093514395,1
227,166,167,115,1,209.78,-30.709559638407,1.72484838688416,30.7757281893991,-3.14377705793292,30.7579608417498,30.9358817520651,30.9358817520651,14.7468213137883,0.0661685509920638,-1.41892867104876,1
