bus,status,pg_mw,qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,q_limit_utilization
2577,0,0,0,0.15,0.63,-0.03,0.24,NaN
2577,1,0.63,-0.03,0.11,0.63,-0.03,0.24,1
2577,1,0.63,-0.03,0.17,0.63,-0.03,0.24,1
2577,1,0.75,-0.04,0.24,0.75,-0.04,0.29,1
2577,1,0.75,-0.04,0.17,0.75,-0.04,0.29,1
2577,0,0,0,0.35,2.2,-0.11,0.84,NaN
2580,1,1.9,0,0.38,1.9,0,0,NaN
2581,1,2,0,0.64,2,0,0,NaN
2583,1,2.3,0,0.85,2.3,0,0,NaN
2589,1,39.99,8.52,9.37,40,-5.76,8.52,1
2593,1,2,0,0.29,2,0,0,NaN
2594,1,2,0,0.84,2,0,0,NaN
2600,1,41.79,-5.1,18.98,41.8,-5.1,19.48,1
2603,1,11.2,4.3,1.18,11.2,-0.55,4.3,1
2604,1,11.2,-0.55,3.14,11.2,-0.55,4.3,1
2604,1,11.2,-0.55,3.38,11.2,-0.55,4.3,1
2608,1,3,1.15,1.32,3,-0.15,1.15,1
2611,0,0,0,0.18,0.7,-0.03,0.27,NaN
2612,0,0,0,0.09,0.7,-0.03,0.27,NaN
2614,1,1.33,-0.07,0.55,1.33,-0.07,0.51,1
2614,1,1.33,-0.07,0.19,1.33,-0.07,0.51,1
2615,1,1.33,-0.07,0.4,1.33,-0.07,0.51,1
2615,0,0,0,0.4,1.1,-0.05,0.42,NaN
2619,1,2.2,-0.11,0.98,2.2,-0.11,0.84,1
2620,1,1.3,-0.06,0.42,1.3,-0.06,0.5,1
2625,1,2,-0.24,0.29,2,-0.24,0.93,1
2625,1,2,-0.24,0.39,2,-0.24,0.93,1
2629,1,2.2,0,0.97,2.2,0,0,NaN
2629,1,2,0,0.61,2,0,0,NaN
2630,1,1.5,0,0.27,1.5,0,0,NaN
2634,1,4.4,-0.22,2.05,4.4,-0.22,1.69,1
2634,1,4.4,-0.22,1.76,4.4,-0.22,1.69,1
2640,1,1.6,-0.08,0.66,1.6,-0.08,0.61,1
2640,1,1.6,-0.08,0.24,1.6,-0.08,0.61,1
2641,1,1.2,-0.06,0.49,1.2,-0.06,0.46,1
2641,1,0.33,-0.02,0.05,0.33,-0.02,0.13,1
2642,1,0.33,-0.02,0.04,0.33,-0.02,0.13,1
2642,1,0.33,-0.02,0.1,0.33,-0.02,0.13,1
2645,1,6.3,-0.31,2.96,6.3,-0.31,2.42,1
2649,1,5,-0.25,1.6,5,-0.25,1.92,1
2649,1,1,-0.05,0.24,1,-0.05,0.38,1
2655,0,0,0,2.22,10,-1.44,2.13,NaN
2663,1,5.82,1.83260176765336,1.91,5.82,-0.29,2.23,0.821794514642763
2663,1,5.82,1.83260176765336,2.67,5.82,-0.29,2.23,0.821794514642763
2664,1,5.82,2.23,1.25,5.82,-0.29,2.23,1
2664,1,5.82,2.23,1.7,5.82,-0.29,2.23,1
2665,1,5.82,2.23,0.97,5.82,-0.29,2.23,1
2665,1,5.82,2.23,1.24,5.82,-0.29,2.23,1
2668,1,0.8,0.31,0.32,0.8,-0.04,0.31,1
2668,1,3,1.15,1.39,3,-0.15,1.15,1
2669,0,0,0,0.17,0.8,-0.04,0.31,NaN
2670,1,0.8,-0.04,0.11,0.8,-0.04,0.31,1
3921,1,86.95,33.4872969133382,9.4,86.97,-9.65,44.27,0.75643318078469
3921,1,86.95,33.4872969133382,21.68,86.97,-9.65,44.27,0.75643318078469
3921,1,86.95,33.4872969133382,11.33,86.97,-9.65,44.27,0.75643318078469
3923,1,1.9,0,0.57,1.9,0,0,NaN
3923,1,3.5,0,0.98,3.5,0,0,NaN
3925,1,1,0,0.15,1,0,0,NaN
3925,1,4.7,0,0.85,4.7,0,0,NaN
3928,1,2.5,0,0.52,2.5,0,0,NaN
3929,1,3,0,0.6,3,0,0,NaN
3932,0,0,0,5.55,17.5,-0.86,6.72,NaN
3934,0,0,0,0.18,0.73,-0.04,0.28,NaN
3935,1,0.73,-0.04,0.2,0.73,-0.04,0.28,1
3935,0,0,0,0.31,0.73,-0.04,0.28,NaN
3935,1,7.63,-0.37,2.49,7.63,-0.37,2.93,1
3935,0,0,0,3.06,7.63,-0.37,2.93,NaN
3935,1,7.63,-0.37,1.1,7.63,-0.37,2.93,1
3938,0,0,0,0.49,2,0,0,NaN
3938,0,0,0,0.68,3,0,0,NaN
3938,1,3,0,0.99,3,0,0,NaN
3940,1,1.7,-0.24,0.23,1.7,-0.24,0.36,1
3940,1,1.7,-0.24,0.54,1.7,-0.24,0.36,1
3940,1,1.7,-0.24,0.42,1.7,-0.24,0.36,1
3943,1,2.23,-0.25,0.35,2.23,-0.25,1.14,1
3943,1,2.23,-0.25,0.86,2.23,-0.25,1.14,1
3944,1,2.23,-0.25,0.62,2.23,-0.25,1.14,1
3948,1,2,0,0.91,2,0,0,NaN
3948,1,1.5,0,0.37,1.5,0,0,NaN
3950,0,0,0,0.24,1,0,0,NaN
3950,1,1.3,0,0.27,1.3,0,0,NaN
3950,0,0,0,0.42,2,0,0,NaN
3950,1,2,0,0.99,2,0,0,NaN
3950,1,3.2,0,1.25,3.2,0,0,NaN
3952,0,0,0,1.34,7.2,-0.35,2.76,NaN
3955,0,0,0,1.1,5.7,-0.7,2.66,NaN
3958,0,0,0,0.31,0.88,-0.04,0.34,NaN
3958,1,0.87,-0.04,0.35,0.88,-0.04,0.34,1
3959,1,0.87,-0.04,0.42,0.88,-0.04,0.34,1
3959,1,0.87,-0.04,0.23,0.88,-0.04,0.34,1
3962,1,21.1,-2.57,6.9,21.1,-2.57,9.83,1
3965,1,5.3,2.7,2.56,5.3,-0.59,2.7,1
3965,0,0,0,0.56,1.2,-0.13,0.61,NaN
3966,0,0,0,0.15,0.5,-0.06,0.25,NaN
3970,1,2.7,1.26,0.37,2.7,-0.33,1.26,1
3970,1,2.7,1.26,0.86,2.7,-0.33,1.26,1
3971,0,0,0,0.22,1.2,-0.15,0.56,NaN
3971,0,0,0,0.18,1.2,-0.15,0.56,NaN
3974,1,15,-2.16,2.8,15,-2.16,3.2,1
3976,1,10.3,3.96,1.95,10.3,-0.5,3.96,1
3976,1,10.3,3.96,3.19,10.3,-0.5,3.96,1
3977,1,10.3,-0.5,3,10.3,-0.5,3.96,1
3977,1,10.3,-0.5,1.65,10.3,-0.5,3.96,1
3977,1,10.3,-0.5,1.37,10.3,-0.5,3.96,1
3977,0,0,0,3.05,10.3,-0.5,3.96,NaN
3982,1,113.58,57.82,26.58,113.6,-12.61,57.82,1
3986,1,3.5,0,0.76,3.5,0,0,NaN
3990,0,0,0,0.73,1.85,-0.09,0.71,NaN
3990,0,0,0,0.73,1.85,-0.09,0.71,NaN
3991,1,1.6,0.61,0.42,1.6,-0.08,0.61,1
3991,1,1.6,0.61,0.6,1.6,-0.08,0.61,1
3992,0,0,0,0.1,0.6,-0.03,0.23,NaN
3992,0,0,0,0.2,0.6,-0.03,0.23,NaN
3995,1,7.2,3.66,1.49,7.2,-0.8,3.66,1
3997,1,0.1,0,0.05,0.1,0,0,NaN
3997,1,1,0,0.16,1,0,0,NaN
3997,1,1.1,0,0.27,1.1,0,0,NaN
3997,0,0,0,0.72,2.4,0,0,NaN
3999,1,89.09,0.850767663609375,43.54,89.1,-10.87,41.52,0.0204905506649657
3999,1,89.09,0.850767663609375,16.34,89.1,-10.87,41.52,0.0204905506649657
3999,1,89.09,0.850767663609375,17.55,89.1,-10.87,41.52,0.0204905506649657
3999,1,89.09,0.850767663609375,20.94,89.1,-10.87,41.52,0.0204905506649657
3999,1,89.09,0.850767663609375,21.34,89.1,-10.87,41.52,0.0204905506649657
3999,1,89.09,0.850767663609375,39.2,89.1,-10.87,41.52,0.0204905506649657
4005,1,2.8,-0.34,0.56,2.8,-0.34,1.3,1
4005,1,2.8,-0.34,0.96,2.8,-0.34,1.3,1
4005,1,2.8,-0.34,0.64,2.8,-0.34,1.3,1
4005,1,2.8,-0.34,1.26,2.8,-0.34,1.3,1
4005,1,2.8,-0.34,0.81,2.8,-0.34,1.3,1
4007,0,0,0,0.21,1.2,0,0,NaN
4007,1,2.5,0,0.58,2.5,0,0,NaN
4009,1,6.3,0,2.34,6.3,0,0,NaN
4010,1,1,0,0.47,1,0,0,NaN
4011,1,2,0,0.51,2,0,0,NaN
4015,1,4,0,1.53,4,0,0,NaN
4019,1,1,0,0.44,1,0,0,NaN
4020,0,0,0,0.11,1,0,0,NaN
4022,1,1.5,0,0.52,1.5,0,0,NaN
4023,1,4,0,1.33,4,0,0,NaN
4027,1,1.5,0,0.46,1.5,0,0,NaN
4027,1,1.8,0,0.88,1.8,0,0,NaN
4027,0,0,0,0.63,1.8,0,0,NaN
4029,0,0,0,0.82,3,-0.33,1.53,NaN
4030,1,43.87,-3.37022486748685,15.01,43.87,-4.87,22.33,0.692037960469579
4030,1,43.87,-3.37022486748685,19.75,43.87,-4.87,22.33,0.692037960469579
4030,1,43.87,-3.37022486748685,18.1,43.87,-4.87,22.33,0.692037960469579
4030,1,43.87,-3.37022486748685,19.04,43.87,-4.87,22.33,0.692037960469579
4035,1,4.8,0,0.98,4.8,0,0,NaN
4038,1,3,0,0.47,3,0,0,NaN
4038,1,2.5,0,1.07,2.5,0,0,NaN
4043,1,288.96,64.5228095960874,125.03,289,-32.08,147.1,0.438632288212695
4044,1,288.96,64.328965158104,56.19,289,-32.08,147.1,0.437314515010904
4049,1,42.49,4.59360112844322,9.92,42.5,-4.72,21.63,0.212371758134222
4050,1,42.49,4.59360112844322,6.71,42.5,-4.72,21.63,0.212371758134222
4054,1,0.25,-0.03,0.06,0.25,-0.03,0.12,1
4054,1,0.25,-0.03,0.08,0.25,-0.03,0.12,1
4054,1,0.25,-0.03,0.11,0.25,-0.03,0.12,1
4054,1,0.25,-0.03,0.03,0.25,-0.03,0.12,1
4054,1,3.46,-0.42,1.3,3.46,-0.42,1.61,1
4054,1,3.46,-0.42,1.25,3.46,-0.42,1.61,1
4054,1,3.46,-0.42,0.96,3.46,-0.42,1.61,1
4054,1,3.46,-0.42,0.43,3.46,-0.42,1.61,1
4054,1,3.46,-0.42,0.59,3.46,-0.42,1.61,1
4056,1,1.5,0,0.45,1.5,0,0,NaN
4056,1,1.9,0,0.71,1.9,0,0,NaN
4056,0,0,0,0.38,2.2,0,0,NaN
4061,0,0,0,93.88,374.87,-45.73,174.69,NaN
4062,1,197.12,89.8511355415102,78.56,374.87,-45.73,174.69,0.514346187769822
4063,0,0,0,41.04,374.87,-45.73,174.69,NaN
4067,1,21.2,10.79,5.1,21.2,-2.35,10.79,1
4070,1,2,0,0.57,2,0,0,NaN
4071,1,3,0,0.89,3,0,0,NaN
4075,0,0,0,0.03,0.1,-0.01,0.05,NaN
4076,0,0,0,0.37,1.42,-0.16,0.72,NaN
4078,0,0,0,0.52,1.42,-0.16,0.72,NaN
4078,0,0,0,0.38,1.42,-0.16,0.72,NaN
4079,0,0,0,0.66,1.42,-0.16,0.72,NaN
4079,0,0,0,0.18,1.42,-0.16,0.72,NaN
4082,1,6.8,3.17,2.62,6.8,-0.83,3.17,1
4083,1,6.8,-0.83,1.85,6.8,-0.83,3.17,1
4083,1,6.8,-0.83,3.39,6.8,-0.83,3.17,1
4083,1,6.8,-0.83,0.75,6.8,-0.83,3.17,1
4083,1,6.8,-0.83,0.95,6.8,-0.83,3.17,1
4083,1,6.8,-0.83,2.1,6.8,-0.83,3.17,1
4087,1,48.76,7.9226691159582,18.42,48.77,-5.95,22.73,0.348555614428429
4087,1,48.76,7.9226691159582,18.86,48.77,-5.95,22.73,0.348555614428429
4087,1,48.76,7.9226691159582,14.64,48.77,-5.95,22.73,0.348555614428429
4093,0,0,0,0.63,2,0,0,NaN
4093,1,1.9,0,0.92,1.9,0,0,NaN
4097,1,14.2,6.62,6.16,14.2,-1.73,6.62,1
4101,1,1.72,-0.08,0.49,1.72,-0.08,0.66,1
4101,1,1.72,-0.08,0.28,1.72,-0.08,0.66,1
4102,0,0,0,0.6,1.72,-0.08,0.66,NaN
4102,1,1.72,-0.08,0.51,1.72,-0.08,0.66,1
4103,0,0,0,0.35,1.2,-0.06,0.46,NaN
4103,1,1.2,-0.06,0.36,1.2,-0.06,0.46,1
4104,1,1.03,-0.0406441969188259,0.49,1.03,-0.05,0.4,0.812883938376517
4105,1,1.03,-0.05,0.47,1.03,-0.05,0.4,1
4105,1,1.03,-0.05,0.12,1.03,-0.05,0.4,1
4106,1,0.8,-0.04,0.08,0.8,-0.04,0.31,1
4106,1,0.8,-0.04,0.33,0.8,-0.04,0.31,1
4107,0,0,0,0.07,0.43,-0.02,0.17,NaN
4107,0,0,0,0.08,0.43,-0.02,0.17,NaN
4108,1,0.43,0.0447680869741273,0.08,0.43,-0.02,0.17,0.263341688083102
4109,1,0.4,-0.02,0.12,0.4,-0.02,0.15,1
4109,0,0,0,0.17,0.4,-0.02,0.15,NaN
4110,1,0.4,0.0241355172386443,0.17,0.4,-0.02,0.15,0.160903448257629
4113,1,1.6,0.34,0.42,1.6,-0.23,0.34,1
4113,1,2,0.43,0.59,2,-0.29,0.43,1
4117,1,3.2,0,0.61,3.2,0,0,NaN
4117,1,1.6,0,0.3,1.6,0,0,NaN
4118,1,1.5,0,0.18,1.5,0,0,NaN
4119,1,1.3,0,0.17,1.3,0,0,NaN
4122,1,1,0,0.19,1,0,0,NaN
4122,1,1.6,0,0.69,1.6,0,0,NaN
4122,1,2,0,0.93,2,0,0,NaN
4124,0,0,0,1.71,5,0,0,NaN
4128,1,38.49,2.35160676998989,6.67,38.5,-4.27,19.6,0.119979937244382
4129,1,38.49,2.35160676998989,13.23,38.5,-4.27,19.6,0.119979937244382
4134,0,0,0,1.3,5,0,0,NaN
4136,1,5.6,0,1.4,5.6,0,0,NaN
4138,0,0,0,0.85,2.3,0,0,NaN
4138,1,2.6,0,0.4,2.6,0,0,NaN
4138,1,3.2,0,0.83,3.2,0,0,NaN
4140,1,28.5,-1.6435711016106,13.05,28.5,-4.1,6.07,0.400871000392829
4142,0,0,0,0.28,1.5,0,0,NaN
4142,1,2,0,0.8,2,0,0,NaN
4142,1,3,0,1.48,3,0,0,NaN
4144,1,20,9.32,8.19,20,-2.44,9.32,1
4147,1,3,0,0.54,3,0,0,NaN
4148,1,2.7,0,0.46,2.7,0,0,NaN
4148,1,1.9,0,0.71,1.9,0,0,NaN
4149,1,1.5,0,0.23,1.5,0,0,NaN
4149,1,1.5,0,0.7,1.5,0,0,NaN
4154,0,0,0,0.21,0.65,-0.03,0.25,NaN
4155,1,0.65,-0.03,0.15,0.65,-0.03,0.25,1
4157,1,16.7,6.41,5.88,16.7,-0.82,6.41,1
4157,0,0,0,2.49,16.7,-0.82,6.41,NaN
4158,1,0.65,-0.03,0.26,0.65,-0.03,0.25,1
4158,1,0.65,-0.03,0.29,0.65,-0.03,0.25,1
4161,0,0,0,0.56,1.3,0,0,NaN
4161,1,4,0,0.62,4,0,0,NaN
4164,1,1.6,-0.08,0.18,1.6,-0.08,0.61,1
4164,1,1.6,-0.08,0.21,1.6,-0.08,0.61,1
4164,1,1.6,-0.08,0.27,1.6,-0.08,0.61,1
4170,1,1.14,-0.06,0.43,1.14,-0.06,0.44,1
4170,1,1.14,-0.06,0.22,1.14,-0.06,0.44,1
4171,1,1.14,-0.06,0.37,1.14,-0.06,0.44,1
4171,0,0,0,0.5,1.14,-0.06,0.44,NaN
4172,1,1.14,-0.06,0.55,1.14,-0.06,0.44,1
4178,1,199.97,48.8062183231589,43.32,200,-22.2,101.8,0.479432400031031
4183,1,290.69,-12.1947952666225,109.62,290.73,-32.27,147.98,0.377898830697938
4184,1,290.69,-10.9696821270363,96.11,290.73,-32.27,147.98,0.339934370221144
4185,1,290.69,-11.7891944930206,34.19,290.73,-32.27,147.98,0.365329857236462
4192,1,290.69,-32.27,50.1,290.73,-32.27,147.98,1
4193,1,290.69,-32.27,88.09,290.73,-32.27,147.98,1
4194,1,290.69,-32.27,128.91,290.73,-32.27,147.98,1
4195,1,290.69,-32.27,104.95,290.73,-32.27,147.98,1
4196,1,290.69,-20.9483397743643,122.69,290.73,-32.27,147.98,0.649158344417859
4197,1,290.69,-32.27,52.37,290.73,-32.27,147.98,1
4200,0,0,0,0.54,1.42,-0.16,0.72,NaN
4200,0,0,0,0.45,1.42,-0.16,0.72,NaN
4200,0,0,0,0.26,1.42,-0.16,0.72,NaN
4200,0,0,0,0.63,1.42,-0.16,0.72,NaN
4200,0,0,0,0.47,1.42,-0.16,0.72,NaN
4200,0,0,0,0.26,1.42,-0.16,0.72,NaN
4203,1,3.5,1.34,0.86,3.5,-0.17,1.34,1
4203,0,0,0,0.66,1.6,-0.08,0.61,NaN
4204,1,1.6,0.61,0.77,1.6,-0.08,0.61,1
4207,1,4.5,0,2.17,4.5,0,0,NaN
4209,1,0.43,0,0.18,0.43,0,0,NaN
4209,0,0,0,0.1,0.5,0,0,NaN
4209,1,0.5,0,0.15,0.5,0,0,NaN
4209,1,1.5,0,0.49,1.5,0,0,NaN
4210,0,0,0,0.14,0.43,0,0,NaN
4211,1,0.43,0,0.18,0.43,0,0,NaN
4215,1,1.5,0,0.36,1.5,0,0,NaN
4215,1,4.8,0,1.88,4.8,0,0,NaN
4217,1,5,0,0.55,5,0,0,NaN
4220,1,24.7,12.57,7.96,24.7,-2.74,12.57,1
4223,1,4.4,0,1.87,4.4,0,0,NaN
4223,1,3,0,0.92,3,0,0,NaN
4226,1,68.99,32.15,23.38,69,-8.42,32.15,1
4231,1,288.96,12.4801500186262,37.86,289,-32.08,147.1,0.0848412645725778
4233,1,2,0,0.31,2,0,0,NaN
4233,1,2.5,0,1.05,2.5,0,0,NaN
4233,1,3,0,0.35,3,0,0,NaN
4235,1,5,0,2.19,5,0,0,NaN
4238,0,0,0,289.76,617,-68.49,314.05,NaN
4240,1,57.99,-6.44,25.63,58,-6.44,29.52,1
4240,1,57.99,-6.44,28.93,58,-6.44,29.52,1
4244,1,1.7,-0.24,0.56,1.7,-0.24,0.36,1
4244,1,1.7,-0.24,0.6,1.7,-0.24,0.36,1
4244,1,3,-0.43,1.31,3,-0.43,0.64,1
4245,1,1.7,0.36,0.29,1.7,-0.24,0.36,1
4246,0,0,0,0.75,1.7,-0.24,0.36,NaN
4251,1,2,0.43,0.21,2,-0.29,0.43,1
4252,1,3,0.64,1.05,3,-0.43,0.64,1
4255,1,3,0,1.16,3,0,0,NaN
4256,1,2,0,0.26,2,0,0,NaN
4257,1,2.2,0,0.62,2.2,0,0,NaN
4263,1,582.42,271.44,131.08,582.5,-71.07,271.44,1
4264,1,582.42,271.44,250.65,582.5,-71.07,271.44,1
4267,1,1.9,0,0.84,1.9,0,0,NaN
4267,1,2,0,0.35,2,0,0,NaN
4267,1,2.5,0,0.65,2.5,0,0,NaN
4272,1,288.96,109.173960825703,82.47,289,-32.08,147.1,0.742175124579898
4273,1,288.96,109.452881855247,46.27,289,-32.08,147.1,0.744071256663814
4279,1,14.2,6.62,6.68,14.2,-1.73,6.62,1
4279,1,14.2,6.62,1.57,14.2,-1.73,6.62,1
4280,1,14.2,6.62,2.79,14.2,-1.73,6.62,1
4280,1,0.3,0.14,0.04,0.3,-0.04,0.14,1
4281,1,0.3,0.138861081849974,0.06,0.3,-0.04,0.14,0.991864870356955
4282,1,0.3,0.14,0.15,0.3,-0.04,0.14,1
4283,1,0.3,0.14,0.07,0.3,-0.04,0.14,1
4283,1,0.3,0.14,0.15,0.3,-0.04,0.14,1
4284,1,0.3,0.14,0.05,0.3,-0.04,0.14,1
4288,1,4.3,0,1.95,4.3,0,0,NaN
4293,0,0,0,102.7,235,-11.51,90.24,NaN
4294,1,234.97,66.8885127557243,73.6,235,-11.51,90.24,0.741229086388789
4295,1,234.97,66.7074156846726,97.88,235,-11.51,90.24,0.73922224827873
4296,1,234.97,67.099339075372,59.8,235,-11.51,90.24,0.743565370959353
4299,1,12.5,6.36,1.59,12.5,-1.39,6.36,1
4299,1,12.5,6.36,5.93,12.5,-1.39,6.36,1
4306,1,179.98,84.3289762808941,59.97,180,-19.98,91.62,0.920421046506156
4307,1,179.98,91.62,63.91,180,-19.98,91.62,1
4312,1,475.43,77.8712872580416,61.64,475.5,-58.01,221.58,0.351436443984302
4316,0,0,0,2.15,11,-0.54,4.22,NaN
4317,1,11,-0.54,5.13,11,-0.54,4.22,1
4317,1,11,-0.54,2.39,11,-0.54,4.22,1
4318,1,1.8,-0.09,0.36,1.8,-0.09,0.69,1
4323,1,32.45,16.52,8.45,32.45,-3.6,16.52,1
4323,1,32.45,16.52,12.22,32.45,-3.6,16.52,1
4327,0,0,0,1.2,4,0,0,NaN
4327,1,1.5,0,0.75,1.5,0,0,NaN
4328,1,1,0,0.34,1,0,0,NaN
4332,1,3,0,0.89,3,0,0,NaN
4333,1,2.5,0,0.87,2.5,0,0,NaN
4333,1,1.4,0,0.7,1.4,0,0,NaN
4334,0,0,0,0.41,1.4,0,0,NaN
4335,1,1.4,0,0.59,1.4,0,0,NaN
4338,0,0,0,0.14,1,0,0,NaN
4338,0,0,0,0.71,1.8,0,0,NaN
4338,0,0,0,0.33,2,0,0,NaN
4338,0,0,0,0.77,3,0,0,NaN
4341,1,2.9,-0.32,0.73,2.9,-0.32,1.48,1
4341,1,2.9,-0.32,0.73,2.9,-0.32,1.48,1
4347,1,669.91,98.6388381459059,324.04,670,-54.94,246.56,0.400060180669638
4351,0,0,0,0.43,1.5,-0.22,0.32,NaN
4352,1,2,-0.29,0.32,2,-0.29,0.43,1
4356,1,4,0,1.68,4,0,0,NaN
4356,1,3,0,0.68,3,0,0,NaN
4357,1,2.9,0,1.41,2.9,0,0,NaN
4357,0,0,0,0.27,1.2,0,0,NaN
4360,1,17,7.92,3.71,17,-2.07,7.92,1
4363,1,1.7,-0.24,0.6,1.7,-0.24,0.36,1
4363,0,0,0,0.22,1.7,-0.24,0.36,NaN
4364,1,1.5,-0.22,0.49,1.5,-0.22,0.32,1
4364,1,1.5,-0.22,0.31,1.5,-0.22,0.32,1
4365,0,0,0,0.35,1.5,-0.22,0.32,NaN
4368,1,1.8,0.69,0.66,1.8,-0.09,0.69,1
4368,0,0,0,0.67,1.8,-0.09,0.69,NaN
4371,1,11.2,-0.55,3.2,11.2,-0.55,4.3,1
4375,1,26,5.38413086257149,4.55,26,-3.17,12.12,0.444235219684117
4375,1,26,5.38413086257149,5.12,26,-3.17,12.12,0.444235219684117
4378,1,2.7,1.26,0.31,2.7,-0.33,1.26,1
4378,1,2.7,1.26,0.92,2.7,-0.33,1.26,1
4378,1,2.7,1.26,1.02,2.7,-0.33,1.26,1
4381,1,4.5,0,2.14,4.5,0,0,NaN
4384,1,1.6,-0.08,0.37,1.6,-0.08,0.61,1
4384,0,0,0,0.32,1.6,-0.08,0.61,NaN
4385,0,0,0,0.78,1.6,-0.08,0.61,NaN
4388,1,2,0,0.85,2,0,0,NaN
4388,0,0,0,0.8,5,0,0,NaN
4394,1,44.99,-4.06612804441445,16.69,45,-5.49,20.97,0.740642631040884
4395,1,44.99,20.97,14.1,45,-5.49,20.97,1
4396,1,44.99,-1.47853674221729,10.95,45,-5.49,20.97,0.269314524994042
4402,1,128.68,-14.29,62.25,128.7,-14.29,65.51,1
4403,1,128.68,-14.29,34.44,128.7,-14.29,65.51,1
4404,1,128.68,-14.29,63.56,128.7,-14.29,65.51,1
4408,0,0,0,0.1,0.67,-0.08,0.31,NaN
4409,0,0,0,0.28,0.67,-0.08,0.31,NaN
4411,1,18.6,2.49932524825804,3.97,18.6,-2.27,8.67,0.288272808334261
4412,1,2.7,-0.33,0.79,2.7,-0.33,1.26,1
4412,0,0,0,0.2,0.67,-0.08,0.31,NaN
4415,1,2.4,0,0.49,2.4,0,0,NaN
4415,1,3,0,0.77,3,0,0,NaN
4421,0,0,0,18.87,60,-6.66,30.54,NaN
4422,1,59.99,-6.66,27.55,60,-6.66,30.54,1
4426,0,0,0,0.34,1.6,-0.08,0.61,NaN
4427,1,1.6,-0.08,0.54,1.6,-0.08,0.61,1
4429,0,0,0,0.35,1.6,-0.08,0.61,NaN
4437,1,299.96,65.4485328599853,42.68,300,-14.7,115.2,0.568129625520706
4438,1,299.96,65.8114473947203,67.76,300,-14.7,115.2,0.571279925301391
4442,0,0,0,1.42,11,-1.22,5.6,NaN
4443,1,11,1.63894248927023,3.66,11,-1.22,5.6,0.292668301655398
4448,1,63.39,24.7341347129748,11.69,63.4,-7.04,32.27,0.766474580507429
4449,1,63.39,21.8454784075801,7.88,63.4,-7.04,32.27,0.676959355673384
4450,1,63.39,27.3181488959974,9.49,63.4,-7.04,32.27,0.846549392500695
4451,1,63.39,12.6213132890563,14.33,63.4,-7.04,32.27,0.3911159990411
4454,0,0,0,0.15,0.6,-0.07,0.31,NaN
4454,0,0,0,0.12,0.6,-0.07,0.31,NaN
4454,0,0,0,0.16,0.6,-0.07,0.31,NaN
4454,1,6.3,-0.7,2.84,6.3,-0.7,3.21,1
4456,1,5,-0.55,1.98,5,-0.55,2.55,1
4459,1,4.9,0,2.37,4.9,0,0,NaN
4461,1,2.5,0,0.85,2.5,0,0,NaN
4461,1,3,0,1.22,3,0,0,NaN
4464,1,20.4,-2.49,6.05,20.4,-2.49,9.51,1
4469,1,88.99,18.7472558668674,11.51,89,-9.88,45.3,0.413846707877868
4469,1,88.99,18.7472558668674,33.35,89,-9.88,45.3,0.413846707877868
4473,1,50.49,9.87702429425599,8.41,50.5,-5.61,25.7,0.384320011449649
4473,1,50.49,9.87702429425599,6.39,50.5,-5.61,25.7,0.384320011449649
4475,1,1,0.38,0.31,1,-0.05,0.38,1
4475,0,0,0,0.45,1,-0.05,0.38,NaN
4475,1,7.4,2.84,3.04,7.4,-0.36,2.84,1
4475,0,0,0,2.97,7.4,-0.36,2.84,NaN
4478,1,1.8,0.38,0.25,1.8,-0.26,0.38,1
4478,1,1.5,0.32,0.33,1.5,-0.22,0.32,1
4479,1,1.5,0.32,0.2,1.5,-0.22,0.32,1
4479,1,0.6,0.13,0.23,0.6,-0.09,0.13,1
4480,1,0.6,0.13,0.07,0.6,-0.09,0.13,1
4483,0,0,0,0.37,1.45,0,0,NaN
4483,1,1.45,0,0.24,1.45,0,0,NaN
4483,0,0,0,0.49,1.9,0,0,NaN
4486,0,0,0,1,2,-0.22,1.02,NaN
4487,1,2.8,1.43,0.49,2.8,-0.31,1.43,1
4489,0,0,0,0.75,2.8,-0.31,1.43,NaN
4657,1,1.9,0,0.4,1.9,0,0,NaN
4658,0,0,0,0.37,2,0,0,NaN
4665,0,0,0,0.38,1.5,-0.22,0.32,NaN
4666,1,1.5,-0.22,0.55,1.5,-0.22,0.32,1
4670,0,0,0,0.61,3,0,0,NaN
4673,0,0,0,0.77,2.6,-0.29,1.32,NaN
4673,0,0,0,0.7,2.6,-0.29,1.32,NaN
4674,0,0,0,0.79,2.6,-0.29,1.32,NaN
4674,0,0,0,0.97,2.6,-0.29,1.32,NaN
4677,1,84.72,-9.41,41.1,84.73,-9.41,43.13,1
4677,1,84.72,-9.41,29.26,84.73,-9.41,43.13,1
4677,1,84.72,-9.41,18.08,84.73,-9.41,43.13,1
4679,1,84.72,43.13,34.81,84.73,-9.41,43.13,1
4679,1,84.72,43.13,34.52,84.73,-9.41,43.13,1
4679,1,84.72,43.13,11.01,84.73,-9.41,43.13,1
4684,1,4.5,0.96,0.73,4.5,-0.65,0.96,1
4686,1,34.4,17.51,15.73,34.4,-3.82,17.51,1
4687,1,34.4,-3.82,15.94,34.4,-3.82,17.51,1
4695,1,136.23,33.5643994642036,28.96,136.25,-15.12,69.35,0.483985572663354
4696,1,136.23,27.7857404097898,55.87,136.25,-15.12,69.35,0.400659558901079
4700,1,0.4,-0.02,0.12,0.4,-0.02,0.15,1
