bus,type,base_kv,pd_mw,qd_mvar,vm_original_pu,va_original_deg,vm_solved_pu,va_solved_deg,delta_vm_pu,delta_va_deg
235,1,115,3.27,0.57,1.0502741,-127.907013,1.05086312995309,-128.410690211866,0.000589029953091957,-0.0874464796211925
236,1,115,1.75,1.28,1.0350818,-127.606606,1.03669391059247,-128.108203430696,0.00161211059247091,-0.0853666984513239
237,1,115,3.3,0.98,1.0424487,-127.252728,1.0434941821912,-127.753712603144,0.00104548219120226,-0.0847538708988935
238,1,115,0,0,1.042467,-127.250901,1.04351250903151,-127.75188948162,0.00104550903151446,-0.0847577493745746
239,1,115,0,0,1.0490906,-127.603623,1.05293400301988,-128.123933843947,0.00384340301987862,-0.104080111702004
240,1,115,0.45,0.1,1.0490885,-127.603862,1.05293197249042,-128.124169684901,0.00384347249041594,-0.104076952656072
241,1,230,0,0,1.0392214,-127.207925,1.04083027284073,-127.715644732932,0.00160887284073086,-0.0914890006872184
242,1,115,0,0,1.0381224,-127.472145,1.04029726814272,-127.976609094444,0.00217486814272183,-0.0882333621991762
243,1,230,6.65,2.35,1.0391796,-127.211844,1.04078863804467,-127.719554923681,0.00160903804467183,-0.0914801914361902
244,1,115,0,0,1.0377368,-127.511084,1.04000218586535,-128.015998973867,0.00226538586534542,-0.0886842416219338
245,1,115,5.83,2.84,1.0376899,-127.514384,1.03995536252889,-128.019286003119,0.00226546252888893,-0.0886712708744284
246,1,115,7.65,3.56,1.0362334,-127.622429,1.03835165015392,-128.126360711845,0.00211825015392142,-0.0877009796003563
247,1,115,4.68,0.8,1.0414564,-127.577744,1.04291964159699,-128.08442802582,0.00146324159698819,-0.0904532935744982
248,1,115,0,0,1.0404355,-127.733145,1.04197239224295,-128.240645470913,0.00153689224295372,-0.09126973866816
249,1,115,2.8,0.9,1.0404206,-127.734551,1.04195749113082,-128.242048297773,0.00153689113081779,-0.0912665655275759
250,1,115,2.8,0.29,1.0355665,-127.654486,1.03743927202429,-128.157154632868,0.00187277202429104,-0.0864379006230536
251,1,115,2.19,0.33,1.0447526,-127.616545,1.04836057327035,-128.136743289383,0.00360797327035178,-0.103967557138091
252,1,115,3.46,1.25,1.0377534,-127.27481,1.04070016991278,-127.794727455168,0.00294676991278364,-0.103686722922632
253,1,115,0,0,1.0379998,-127.275918,1.04094724978219,-127.795841052623,0.00294744978219352,-0.103692320377718
254,1,115,0,0,1.0460083,-127.821799,1.04957269738748,-128.340885676771,0.00356439738748282,-0.102855944526212
255,1,115,2.23,0.12,1.0460012,-127.823077,1.04956558857091,-128.342152477407,0.0035643885709058,-0.102844745162258
256,1,115,1.06,0.12,1.0436383,-127.557784,1.04645675765704,-128.074992143767,0.00281845765703825,-0.100977411521811
257,1,230,4.16,0.87,1.0463476,-126.962067,1.04928032220233,-127.477810713502,0.00293272220233431,-0.0995129812574049
258,1,115,1.74,0.27,1.0455937,-127.766518,1.0491785550224,-128.285888773653,0.0035848550224018,-0.103140041407954
259,1,115,2.3,1.1,1.0350113,-127.519794,1.03643913075286,-128.021375676188,0.00142783075285591,-0.0853509439432969
260,1,115,0,0,1.0363776,-127.486328,1.03773210574786,-127.987739959074,0.00135450574786167,-0.0851812268293344
261,1,115,3.41,0.6,1.0363628,-127.488304,1.03771727912888,-127.989713316693,0.00135447912888265,-0.0851785844482151
262,1,115,2.59,0.81,1.0351716,-127.634785,1.03686342007922,-128.136597178578,0.00169182007921509,-0.085581446332597
263,1,115,0,0,1.0351853,-127.633358,1.03687710310816,-128.135172863295,0.00169180310816075,-0.0855841310500409
264,1,115,3.92,0.83,1.0489528,-127.153099,1.05446635977805,-127.676050394591,0.00551355977805379,-0.106720662346291
265,1,230,0,0,1.0477509,-126.551279,1.05334805841881,-127.079936004907,0.00559715841881459,-0.112426272661921
266,1,230,8.65,3.76,1.0476911,-126.556108,1.05328856393228,-127.084716802637,0.00559746393227578,-0.112378070391713
267,1,115,0,0,1.0474425,-127.494962,1.05291318976276,-128.014117854362,0.00547068976275789,-0.102925122116659
268,1,115,1.55,0.68,1.0474318,-127.495788,1.05290261460351,-128.014935282347,0.0054708146035074,-0.102916550101938
269,1,115,3.7,0.56,1.0467528,-127.790511,1.05227040849677,-128.306453090725,0.0055176084967663,-0.0997113584798512
270,1,115,0,0,1.046767,-127.78834,1.05228448337789,-128.304301254285,0.00551748337789482,-0.099730522039934
271,1,115,2.33,0.71,1.0479851,-127.3646,1.05347527178847,-127.885181219478,0.00549017178847033,-0.104350487232921
272,1,115,0,0,1.0462561,-127.402374,1.05193338425435,-127.921569961759,0.00567728425435332,-0.102965229513842
273,1,115,1.39,0.09,1.0462524,-127.403221,1.05192968066226,-127.922408283305,0.00567728066226181,-0.102956551060444
274,1,115,2.24,0.3,1.0438826,-127.739576,1.04922744478927,-128.255576495536,0.00534484478926833,-0.0997697632905812
275,1,115,0,0,1.0440727,-127.740419,1.04941844708581,-128.256429991458,0.00534574708580804,-0.0997802592125794
276,1,115,3.25,1.23,1.0503523,-127.280729,1.05624371502229,-127.802843311893,0.00589141502229151,-0.105883579647639
277,1,115,3.88,0.54,1.0503614,-127.414035,1.05610390693967,-127.9339628531,0.00574250693967193,-0.103697120854633
278,1,115,3.2,1.05,1.050682,-127.175076,1.05665223852996,-127.698780205829,0.00597023852996204,-0.107473473584378
279,1,115,0,0,1.0527931,-127.27582,1.05916135573818,-127.796945394596,0.00636825573818456,-0.104894662350475
280,1,115,2.44,0.66,1.0527799,-127.276995,1.05914823648869,-127.798105540672,0.00636833648868751,-0.10487980842646
281,1,115,0,0,1.0537947,-127.131566,1.0599144555896,-127.653958763914,0.00611975558959954,-0.106162031669399
282,1,115,7.58,0.53,1.0537707,-127.135937,1.05989054020335,-127.658277725525,0.0061198402033511,-0.106109993279958
283,1,115,7.48,1,1.0538437,-127.118095,1.05996782597769,-127.640769275071,0.00612412597768786,-0.106443542825573
284,1,230,0,0,1.0533912,-126.706716,1.05938666238506,-127.234009629875,0.00599546238505821,-0.111062897630347
285,1,115,0,0,1.0541621,-127.100697,1.0602821932883,-127.623476778721,0.00612009328830188,-0.106549046476317
286,1,230,7.48,0.5,1.0533704,-126.710676,1.0593660056722,-127.237924228254,0.00599560567220347,-0.111017496009453
287,1,115,0,0,1.0500656,-127.309355,1.05615832410043,-127.829659089749,0.00609272410042738,-0.104073357503694
288,1,115,1.11,0.14,1.0500615,-127.309936,1.05615423525071,-127.830232922757,0.0060927352507123,-0.104066190511617
289,1,115,0,0,1.0516465,-127.24363,1.05779111159474,-127.764587165562,0.00614461159473767,-0.104726433317026
290,1,115,2.93,1.23,1.0516274,-127.245033,1.05777205916532,-127.765973435358,0.00614465916531648,-0.104709703112917
291,1,115,3.75,1.12,1.0477546,-127.400178,1.05366550134557,-127.919383745487,0.00591090134556693,-0.102975013241931
292,1,115,1.62,0.48,1.0486574,-127.375008,1.05467053099813,-127.894661387182,0.00601313099813305,-0.103422654936594
293,1,115,3.58,0.52,1.0517854,-126.477118,1.05852990081879,-127.01242033077,0.00674450081878941,-0.119071598525395
294,1,115,0,0,1.0517986,-126.475224,1.05854307059038,-127.010549966597,0.00674447059038408,-0.119095234352159
295,1,115,0,0,1.0516827,-126.720407,1.0580336662012,-127.249885068176,0.00635096620120135,-0.113247335931462
296,1,115,2.72,0.77,1.0516678,-126.721862,1.05801887378785,-127.251322965415,0.00635107378785271,-0.113230233169745
297,1,115,0,0,1.0516112,-126.471713,1.05848657011985,-127.008665478086,0.00687537011985051,-0.120721745841109
298,1,115,4.53,1.46,1.0515839,-126.474103,1.05845950120765,-127.011021622932,0.00687560120765407,-0.12068789068681
299,1,115,2.6,1.21,1.0463862,-127.23619,1.05208658017537,-127.756900221226,0.00570038017537255,-0.104479488980601
300,1,230,0,0,1.0444681,-126.653905,1.05006897025122,-127.181249818669,0.0056008702512178,-0.111114086423996
301,1,115,2.88,0.05,1.0464374,-127.166646,1.05212505067003,-127.688056256701,0.00568765067002874,-0.105179524455778
302,1,230,0,0,1.0447824,-126.646592,1.05038295221628,-127.174043895223,0.00560055221628408,-0.111221162978154
303,1,115,3.53,0.92,1.0468266,-127.641357,1.05226917366979,-128.158850353576,0.00544257366979095,-0.10126262133123
304,1,115,2.67,0.75,1.0465937,-127.262802,1.05230303640732,-127.783258107009,0.00570933640731686,-0.104225374763956
305,1,115,0,0,1.0455224,-127.515932,1.0511592458506,-128.034114661719,0.00563684585059643,-0.101951929473984
306,1,115,1.09,0.56,1.0455144,-127.516465,1.05115130841397,-128.034642512372,0.00563690841397468,-0.10194678012661
307,1,115,1.63,0.26,1.0464684,-127.71369,1.05203789825816,-128.230107987684,0.00556949825816244,-0.100187255438783
308,1,115,1.46,0.61,1.0476852,-127.781286,1.05317861474753,-128.29747016042,0.00549341474752563,-0.0999534281753967
309,1,115,1.55,0.5,1.049049,-127.338322,1.05511033886685,-127.85835389471,0.00606133886685423,-0.103801162464819
310,1,115,2.35,0.41,1.040922,-126.774631,1.04600596004502,-127.298124043167,0.00508396004502054,-0.107262310922195
311,1,230,0,0,1.0444679,-127.027538,1.0482323847947,-127.548372767792,0.00376448479470359,-0.104604035546473
312,1,115,0,0,1.0456329,-127.64272,1.04879905307388,-128.161552547348,0.00316615307387647,-0.102601815103313
313,1,18,0,0,1.0468271,-128.214862,1.04943541381043,-128.732460255044,0.00260831381042537,-0.101367522798782
314,1,1,0,0,1.0468271,-128.214862,1.04943541381043,-128.732460255044,0.00260831381042537,-0.101367522798782
315,1,230,13.71,3.19,1.0443985,-127.03533,1.04816331930319,-127.556108765549,0.00376481930318606,-0.104548033304454
316,1,115,11.28,1.53,1.0398141,-127.481706,1.04428050204282,-128.000587083116,0.00446640204281579,-0.102650350870888
317,1,230,0,0,1.0424295,-126.896308,1.04612600080369,-127.417796334302,0.00369650080369333,-0.105257602056511
318,1,115,11.28,1.38,1.0434859,-127.690983,1.04650534947716,-128.208442501617,0.00301944947716204,-0.101228769372284
319,1,230,0,0,1.0424556,-126.88478,1.04616155219329,-127.406437203492,0.0037059521932854,-0.105426471247171
320,1,500,0,0,1.0477213,-126.584174,1.04980116419887,-127.100103903896,0.00207986419887152,-0.0996991716506272
321,1,230,0,0,1.0504451,-127.367858,1.05243838693809,-127.880377569474,0.00199328693808543,-0.0962888372285846
322,1,115,0,0,1.0441664,-128.018764,1.04642106675515,-128.527740593135,0.00225466675515351,-0.0927458608901333
323,1,13.8,17.55,8.2,1.0311268,-129.429261,1.03359301000901,-129.931263410855,0.00246621000900893,-0.0857716786096745
324,1,1,0,0,1.0439396,-128.049928,1.04637183362613,-128.558054137196,0.00243223362612843,-0.091895404951444
325,1,500,0,0,1.0472748,-126.506411,1.04936092093249,-127.022738674067,0.00208612093248761,-0.100096941821548
326,1,230,0,0,1.0499279,-127.425911,1.0519057212473,-127.93800255041,0.00197782124730117,-0.0958608181645815
327,1,115,3.13,1.31,1.0435528,-127.836206,1.04631962583471,-128.350588771064,0.00276682583471111,-0.0981520388186965
328,1,115,1.64,0.69,1.0394577,-127.176648,1.043922028771,-127.697814515218,0.00446432877099534,-0.104935782972561
329,1,115,3.35,0.47,1.0446038,-127.096952,1.0494253781959,-127.622496108149,0.00482157819589935,-0.109313375904264
330,1,115,1.72,0.65,1.0438113,-127.944701,1.04630722800243,-128.456138039374,0.00249592800243437,-0.0952063071288762
331,1,115,10.47,1.19,1.0444581,-128.353743,1.0468761570072,-128.863952459553,0.00241805700719566,-0.0939787273078565
332,1,230,0,0,1.0469858,-127.884774,1.04887410719445,-128.394683275701,0.00188830719445354,-0.0936785434556526
333,1,115,0,0,1.0447572,-128.399792,1.04695564904963,-128.90840718448,0.00219844904963229,-0.0923844522353221
334,1,230,9.66,4.78,1.0469133,-127.890135,1.04880175683905,-128.400024446244,0.00188845683905381,-0.0936587139987921
335,1,115,7.74,1.61,1.0445731,-128.234691,1.04716715120528,-128.746708942769,0.00259405120528178,-0.0957872105242217
336,1,115,0,0,1.0434541,-128.653102,1.04535651565817,-129.158489817962,0.00190241565816729,-0.0891570857164794
337,1,115,2.06,0.06,1.0434494,-128.654361,1.04535186549062,-129.159742856791,0.00190246549061568,-0.0891511245458645
338,1,115,4.02,1.37,1.0441715,-128.527211,1.04625692043839,-129.034741100707,0.00208542043838911,-0.0912993684615486
339,1,115,2.06,0.43,1.0434793,-128.725752,1.04533666983686,-129.231414096236,0.00185736983686113,-0.0894313639907836
340,1,115,0,0,1.0434897,-128.724543,1.04534711158359,-129.230211368983,0.00185741158359232,-0.0894376367380829
341,1,115,3.76,0.8,1.0433732,-128.402496,1.04538537923656,-128.907475588882,0.00201217923655594,-0.0887488566366557
342,1,115,3.73,0.67,1.0416243,-127.571997,1.04601933417597,-128.089917032607,0.00439503417596532,-0.10168930036204
343,1,115,1.59,0.31,1.0425854,-127.462813,1.04685131728124,-127.98064736454,0.00426591728123737,-0.101603632295166
344,1,115,0,0,1.0417528,-127.34474,1.04595918857956,-127.863097564259,0.0042063885795629,-0.102126832014363
345,1,115,4.17,1.24,1.0417294,-127.347158,1.04593589168584,-127.865494483351,0.00420649168584242,-0.102105751105853
346,1,230,0,0,1.0375275,-126.64564,1.04128229634267,-127.169293409277,0.00375479634266962,-0.107422677031749
347,1,115,0,0,1.0409438,-127.087421,1.0450133863154,-127.606791326295,0.00406958631540233,-0.103139594050134
348,1,230,4.17,1.08,1.0375068,-126.647974,1.04126161164153,-127.171608698295,0.0037548116415298,-0.107403966049887
349,1,115,4.38,0.91,1.0433256,-127.568565,1.04765571772883,-128.086222772095,0.00433011772883241,-0.101427039849469
350,1,115,0.67,0.06,1.0449551,-127.953425,1.04716752044516,-128.458511542628,0.00221242044515568,-0.0888558103829382
351,1,115,1.5,0.15,1.0449498,-127.95427,1.04716221886106,-128.459354085925,0.0022124188610646,-0.0888533536795535
352,1,115,2.53,0.58,1.0465541,-127.417652,1.05043580492735,-127.935642417374,0.00388170492735185,-0.10175968512921
353,1,115,3.88,0.51,1.0479576,-127.833636,1.05194743657715,-128.349318231026,0.0039898365771478,-0.0994514987805815
354,1,230,0,0,1.0471858,-127.158197,1.0511449805919,-127.678714924083,0.00395918059190192,-0.104287191837798
355,1,115,0,0,1.0494299,-127.534514,1.05338349113552,-128.052306740894,0.00395359113551597,-0.101562008648628
356,1,230,4.84,1.61,1.0471576,-127.160669,1.05111690977183,-127.68116920048,0.0039593097718349,-0.104269468234506
357,1,115,1.23,0.32,1.0376629,-126.586911,1.04309528848274,-127.114835527445,0.0054323884827443,-0.111693795200452
358,1,115,0.07,0.02,1.0450415,-127.329606,1.0488842683764,-127.847921637089,0.00384276837640285,-0.102084904844162
359,1,115,2.43,0.58,1.0450298,-127.33083,1.04887252362511,-127.849135584073,0.00384272362510751,-0.102074851827538
360,1,115,2.5,0.92,1.0396475,-127.25696,1.04415079649829,-127.77797678942,0.00450329649828562,-0.104786057175346
361,1,230,0,0,1.0417897,-126.680703,1.04562076636666,-127.204020985402,0.00383106636665942,-0.107087253157374
362,1,115,13.36,7.01,1.0438945,-126.90257,1.04865508624848,-127.422550828516,0.00476058624848386,-0.103750096271042
363,1,230,0,0,1.041905,-126.67766,1.04571993633689,-127.200862301818,0.00381493633689489,-0.10697156957275
364,1,230,0,0,1.0426929,-126.752364,1.04641993507613,-127.274879665313,0.00372703507612693,-0.106284933067997
365,1,115,12.56,5.93,1.04404,-127.251323,1.0478562968555,-127.77000839619,0.00381629685549867,-0.102454663945394
366,1,230,0,0,1.0426999,-126.739368,1.04642445086051,-127.261956771085,0.00372455086051238,-0.106358038839829
367,1,115,11.35,9.95,1.0386828,-127.02859,1.04306603940236,-127.549771578329,0.00438323940236485,-0.104950846083796
368,1,115,0,0,1.0388259,-127.023062,1.04320848720923,-127.544295588723,0.00438258720923246,-0.10500285647808
369,1,115,0,0,1.038684,-127.079166,1.04321605287851,-127.601957649112,0.00453205287851399,-0.106560916866698
370,1,115,11.38,4.31,1.0386119,-127.085104,1.0431442752314,-127.607843342379,0.00453237523140104,-0.106508610134242
371,1,115,2.36,0.58,1.045166,-128.179489,1.04910992006831,-128.692657833657,0.00394392006831179,-0.0969381014118227
372,1,115,5.36,1.16,1.0440742,-128.205076,1.04614318229708,-128.710579533301,0.0020689822970843,-0.0892728010564525
373,1,230,0,0,1.0436201,-127.553493,1.04497345622247,-128.05929364053,0.00135335622246902,-0.0895699082852417
374,1,115,0,0,1.044772,-127.985494,1.04680755637913,-128.489919801474,0.00203555637912944,-0.0881950692293856
375,1,13.8,0,0,1.0447063,-127.961476,1.04670397634806,-128.465992886241,0.00199767634806092,-0.0882861539958952
376,1,1,0,0,1.0447063,-127.961476,1.04670397634806,-128.465992886241,0.00199767634806092,-0.0882861539958952
377,1,230,7.13,1.16,1.0435891,-127.55729,1.04494245605674,-128.063083958829,0.00135335605673825,-0.0895632265836781
378,1,230,0,0,1.0436676,-127.542048,1.04500932220557,-128.04771353014,0.00134172220556672,-0.0894347978945547
379,1,115,0,0,1.04401,-128.173824,1.04612917628268,-128.680161222731,0.00211917628268066,-0.0901064904858657
380,1,115,3.47,0.77,1.0439916,-128.175819,1.04611080045087,-128.682145258811,0.00211920045086944,-0.0900955265657757
381,1,115,2.8,0.41,1.0501063,-128.029723,1.0550865881826,-128.543492783475,0.00498028818260243,-0.0975390512302425
382,1,230,0,0,1.052866,-126.750192,1.05757769894701,-127.276839417717,0.0047116989470144,-0.110416685471847
383,1,230,6.25,0.96,1.0528386,-126.753622,1.05755039134037,-127.280240167337,0.00471179134036759,-0.110387435091795
384,1,115,0.49,0.07,1.0479937,-127.926936,1.05306943129255,-128.441061672101,0.00507573129255223,-0.0978949398559905
385,1,115,0,0,1.0479955,-127.926666,1.05307128787648,-128.440797620842,0.005075787876476,-0.0979008885967687
386,1,115,1.79,0.77,1.0499652,-128.055278,1.05475811623266,-128.56893901229,0.00479291623265699,-0.0974302800447191
387,1,115,3.1,0.04,1.0498393,-128.041768,1.0546740265442,-128.555423315764,0.00483472654419681,-0.0974245835194409
388,1,115,6.13,4,1.0493713,-128.111199,1.05419133106222,-128.624411442791,0.00482003106221551,-0.0969817105455064
389,1,115,0,0,1.0493908,-128.118921,1.05423534555693,-128.632051230466,0.00484454555692904,-0.0968994982210205
390,1,115,8.05,2.03,1.0493486,-128.123357,1.05419334750294,-128.636445882903,0.0048447475029374,-0.0968581506576953
391,1,230,0,0,1.050951,-127.325016,1.05545165621506,-127.846312814373,0.00450065621506002,-0.105066082127848
392,1,115,6.72,0.44,1.0500696,-128.027789,1.05479765156233,-128.54179051602,0.00472805156232847,-0.0977707837749193
393,1,230,0,0,1.0510079,-127.311998,1.05550395555274,-127.833385092626,0.0044960555527418,-0.105156360380491
394,1,115,0,0,1.0490542,-128.450606,1.05224826612607,-128.964216244591,0.00319406612606632,-0.0973795123455119
395,1,115,4.78,2,1.0490245,-128.452899,1.05221868703149,-128.966495500269,0.00319418703148622,-0.0973657680244031
396,1,230,0,0,1.0469253,-127.587221,1.05113665727161,-128.106253638836,0.00421135727161359,-0.102801906591267
